step,value,wall_time,tag,source_file
1100,0.34950000047683716,1765214862.5053883,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1110,0.41019999980926514,1765214879.9541128,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1120,0.3158000111579895,1765214896.878335,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1130,0.4722999930381775,1765214924.008187,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1140,0.9690999984741211,1765214947.241822,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1150,0.33629998564720154,1765214966.2749436,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1160,0.3384000062942505,1765214983.6372023,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1170,0.2930000126361847,1765215000.5433285,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1180,0.45329999923706055,1765215027.3489823,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1190,0.9435999989509583,1765215050.0568132,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1200,0.3946000039577484,1765215068.9695432,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1210,0.3262999951839447,1765215086.3315425,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1220,0.31189998984336853,1765215102.9663322,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1230,0.6883000135421753,1765215127.5926867,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1240,0.4503999948501587,1765215146.8393679,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1250,0.3774999976158142,1765215163.5626578,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1260,0.6549999713897705,1765215194.5048926,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1270,0.3596999943256378,1765215215.1097212,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1280,0.29339998960494995,1765215232.935555,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1290,0.29159998893737793,1765215250.095184,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1300,0.4399000108242035,1765215266.0801103,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1310,0.7366999983787537,1765215300.5960536,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1320,0.48019999265670776,1765215321.6169627,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1330,0.31769999861717224,1765215339.389322,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1340,0.32820001244544983,1765215356.5449188,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1350,0.38670000433921814,1765215372.701169,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1360,0.8780999779701233,1765215405.2792923,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1370,0.420199990272522,1765215425.856581,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1380,0.27970001101493835,1765215443.5949268,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1390,0.3043999969959259,1765215460.6851768,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1400,0.439300000667572,1765215476.6225774,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1410,0.6672999858856201,1765215512.0785263,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1420,0.6061000227928162,1765215533.2773097,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1430,0.35409998893737793,1765215551.2751732,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1440,0.28929999470710754,1765215568.3813171,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1450,0.367000013589859,1765215584.539914,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1460,0.7555999755859375,1765215616.8155282,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1470,0.43389999866485596,1765215637.3676922,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1480,0.28790000081062317,1765215655.0532482,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1490,0.2736000120639801,1765215672.1541505,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1500,0.4722999930381775,1765215687.96643,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1510,0.7444000244140625,1765215720.43281,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1520,0.4320000112056732,1765215741.4267054,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1530,0.3073999881744385,1765215759.2454894,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1540,0.29829999804496765,1765215776.3432784,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1550,0.43059998750686646,1765215792.4424312,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1560,0.6601999998092651,1765215830.291805,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1570,0.7422999739646912,1765215851.71994,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1580,0.296999990940094,1765215869.4584866,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1590,0.29089999198913574,1765215886.611847,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1600,0.4569999873638153,1765215902.6991417,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1610,0.7314000129699707,1765215935.9614623,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1620,0.39750000834465027,1765215956.4923024,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1630,0.29989999532699585,1765215974.222134,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1640,0.2802000045776367,1765215991.3580928,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1650,0.3961000144481659,1765216007.330907,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1660,0.7548999786376953,1765216041.444384,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1670,0.33889999985694885,1765216062.2649264,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1680,0.26510000228881836,1765216080.0460498,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1690,0.29899999499320984,1765216097.1737373,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1700,0.4447999894618988,1765216113.0632935,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1710,0.7936999797821045,1765216147.9290266,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1720,0.4381999969482422,1765216168.888045,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1730,0.3192000091075897,1765216186.724342,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1740,0.30070000886917114,1765216203.8438559,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1750,0.42559999227523804,1765216219.8727937,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1760,0.7962999939918518,1765216253.2480252,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1770,0.37139999866485596,1765216274.0087202,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1780,0.25850000977516174,1765216291.9445686,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1790,0.29109999537467957,1765216309.0386133,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1800,0.4124000072479248,1765216325.0742638,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1810,0.571399986743927,1765216359.8572657,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1820,0.6046000123023987,1765216381.299606,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1830,0.2971000075340271,1765216399.123451,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1840,0.2874999940395355,1765216416.262983,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1850,0.38429999351501465,1765216432.2625573,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1860,0.5321999788284302,1765216460.064196,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
1870,0.2687000036239624,1765216477.5102594,train/loss,events.out.tfevents.1765212517.bb24cc31a678.195979.0
